Date,Open_0,High_0,Low_0,Close_0,Volume_0,Open_1,High_1,Low_1,Close_1,Volume_1,Open_2,High_2,Low_2,Close_2,Volume_2,Open_3,High_3,Low_3,Close_3,Volume_3,Open_4,High_4,Low_4,Close_4,Volume_4,Open_5,High_5,Low_5,Close_5,Volume_5,Open_6,High_6,Low_6,Close_6,Volume_6,Open_7,High_7,Low_7,Close_7,Volume_7,Open_8,High_8,Low_8,Close_8,Volume_8,Open_9,High_9,Low_9,Close_9,Volume_9,Open_10,High_10,Low_10,Close_10,Volume_10,Open_11,High_11,Low_11,Close_11,Volume_11,Open_12,High_12,Low_12,Close_12,Volume_12,Open_13,High_13,Low_13,Close_13,Volume_13,Open_14,High_14,Low_14,Close_14,Volume_14,Open_15,High_15,Low_15,Close_15,Volume_15,Open_16,High_16,Low_16,Close_16,Volume_16,Open_17,High_17,Low_17,Close_17,Volume_17,Open_18,High_18,Low_18,Close_18,Volume_18,Open_19,High_19,Low_19,Close_19,Volume_19,Open_20,High_20,Low_20,Close_20,Volume_20,Open_21,High_21,Low_21,Close_21,Volume_21,Open_22,High_22,Low_22,Close_22,Volume_22,Open_23,High_23,Low_23,Close_23,Volume_23,Open_24,High_24,Low_24,Close_24,Volume_24,Open_25,High_25,Low_25,Close_25,Volume_25,Open_26,High_26,Low_26,Close_26,Volume_26,Open_27,High_27,Low_27,Close_27,Volume_27,Open_28,High_28,Low_28,Close_28,Volume_28,Open_29,High_29,Low_29,Close_29,Volume_29,Open_30,High_30,Low_30,Close_30,Volume_30,Open_31,High_31,Low_31,Close_31,Volume_31,Open_32,High_32,Low_32,Close_32,Volume_32,Open_33,High_33,Low_33,Close_33,Volume_33,Open_34,High_34,Low_34,Close_34,Volume_34,Open_35,High_35,Low_35,Close_35,Volume_35,Open_36,High_36,Low_36,Close_36,Volume_36,Open_37,High_37,Low_37,Close_37,Volume_37,Open_38,High_38,Low_38,Close_38,Volume_38,Open_39,High_39,Low_39,Close_39,Volume_39,Open_40,High_40,Low_40,Close_40,Volume_40,Open_41,High_41,Low_41,Close_41,Volume_41,Open_42,High_42,Low_42,Close_42,Volume_42,Open_43,High_43,Low_43,Close_43,Volume_43,Open_44,High_44,Low_44,Close_44,Volume_44,Open_45,High_45,Low_45,Close_45,Volume_45,Open_46,High_46,Low_46,Close_46,Volume_46,Open_47,High_47,Low_47,Close_47,Volume_47,Open_48,High_48,Low_48,Close_48,Volume_48,Open_49,High_49,Low_49,Close_49,Volume_49,Open_50,High_50,Low_50,Close_50,Volume_50,Open_51,High_51,Low_51,Close_51,Volume_51,Open_52,High_52,Low_52,Close_52,Volume_52,Open_53,High_53,Low_53,Close_53,Volume_53,Open_54,High_54,Low_54,Close_54,Volume_54,Open_55,High_55,Low_55,Close_55,Volume_55,Open_56,High_56,Low_56,Close_56,Volume_56,Open_57,High_57,Low_57,Close_57,Volume_57,Open_58,High_58,Low_58,Close_58,Volume_58,Open_59,High_59,Low_59,Close_59,Volume_59,Open_60,High_60,Low_60,Close_60,Volume_60,Open_61,High_61,Low_61,Close_61,Volume_61,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Target_25,Target_26,Target_27,Target_28,Target_29
3/11/2013,32.200001,32.599998,31.700001,31.950001,1708417,34.200001,34.75,34,34.349998,37379155,26.75,26.950001,26.65,26.9,23705025,23.299999,23.299999,23.299999,23.299999,0,11.275,11.4,11.05,11.1,7349800,84.550003,85.150002,84.400002,84.599998,13502768,6.94615,6.96154,6.88462,6.9,74606818,21.1,21.6,20.950001,21.049999,6558600,21.700001,22.25,21.35,21.65,5619300,10.6,10.86,10.6,10.62,9424150,52.400002,53.150002,52.400002,52.950001,2626384,67.349998,67.349998,66.900002,67,4429885,15,15.12,14.68,14.84,55832716,31.549999,31.85,31.1,31.25,7923516,29.5,30.299999,29.5,30.299999,4710619,32.846699,33.1572,32.629398,32.784599,4096962,78.364601,79.234802,76.6726,77.639503,2154766,5.53,5.6,5.51,5.55,175156784,8.63,8.66,8.36,8.39,48380902,13.2543,13.3296,13.1414,13.179,16143387,32.900002,33.075001,32.224998,32.275002,20115948,72.099998,73,72.099998,72.849998,2429480,35.599998,36.25,35.599998,36,5536068,14.1,14.16,13.98,14.02,2319528,114.599998,116.199997,114.400002,114.599998,5159482,57,57.200001,55.84,56.32,16936065,32,32.450001,32,32.25,1360907,13.7844,13.9707,13.7844,13.8776,14439763,0,0,0,0,0,0,0,0,0,0,7.9192,7.9786,7.9114,7.9737,0,10.0785,10.1273,10.066,10.1194,0,11.5696,11.5915,11.5285,11.5684,0,7.7566,7.7577,7.7557,7.7571,0,5163.299805,5174.399902,5128.600098,5128.600098,861455200,2630.399902,2633.129883,2619.75,2633.129883,9031800,3830.689941,3837.790039,3817.919922,3836.27002,73777000,12.31,12.34,11.5,11.56,0,7967.459961,7989.209961,7954.580078,7984.290039,82983100,14397.07031,14448.05957,14373.32031,14447.29004,94880000,2718.709961,2718.709961,2718.709961,2718.709961,0,722.619995,723.309998,720.52002,723.150024,151295400,23131.43945,23246.28906,23064.92969,23090.82031,1292207200,58440,58547,57800,58545,4129000,44322.85156,44322.85156,43794.10938,44013.30078,321011000,4527.490234,4535.819824,4518.410156,4527.290039,0,4875.97998,4886.520996,4847.818848,4854.312012,5254104800,2000.569946,2006.300049,1982.380005,2003.349976,398200,3319.459961,3359.790039,3300.780029,3359.790039,0,1503.97998,1506.420044,1503.640015,1505.930054,0,3237.73999,3252.870117,3233.669922,3252.870117,1628500000,5946.100098,5971.200195,5930.350098,5942.350098,125400,12363.08984,12403.9502,12300.83008,12349.04981,332300,9047,9084.169922,9033.55957,9082.240234,3091080000,940.429993,942.619995,939.119995,942.51001,30910800,1551.150024,1556.27002,1547.359985,1556.219971,3091080000,5150.5,5163.5,5117.899902,5117.899902,0,19679.88086,19754.66016,19602.71094,19646.21094,7400,4366.580078,4383.810059,4366.580078,4378.759766,43704800,12824.90039,12865.29981,12812.79981,12858.5,136221700,2314.683105,2320.959961,2296.583008,2310.593018,84200,8021.879883,8089.209961,8001.850098,8038.720215,2878800,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
3/12/2013,31.950001,32.400002,31.799999,32.099998,1597412,34.799999,34.799999,34.150002,34.200001,23618156,26.9,27.1,26.65,26.65,20243679,23.299999,23.549999,22.5,22.549999,60061937,11,11.1,10.825,10.925,5622000,85.150002,85.150002,84,84.099998,10851496,6.92308,6.99231,6.84615,6.86154,95686237,21.200001,21.450001,21,21.200001,6824891,21.75,21.75,20.85,21.049999,7412300,10.72,10.8,10.52,10.62,8243564,52.849998,53.5,52.849998,53.049999,1581840,67.099998,67.199997,66.75,66.800003,3761460,14.76,14.98,14.62,14.66,49192864,31.799999,31.799999,31.049999,31.15,7634680,30.200001,30.700001,30.200001,30.4,7836437,32.908798,32.908798,32.008499,32.039501,6896040,75.995796,76.865997,75.125603,76.189102,3034439,5.55,5.64,5.48,5.49,206284485,8.42,8.48,8.26,8.31,26727565,13.179,13.6309,13.179,13.292,17121565,32.25,32.724998,31.525,31.575001,36676794,73.050003,73.150002,71.650002,71.699997,2679474,36.5,36.5,35.75,35.950001,9683432,14.2,14.58,14.14,14.2,10670324,116.699997,116.699997,114.400002,114.599998,6690071,55.84,56.439999,55.48,55.68,14762690,32.200001,32.700001,32.200001,32.25,2793235,13.9707,13.9707,13.7534,13.7534,14015024,0,0,0,0,0,0,0,0,0,0,7.9691,8.0187,7.961,8.0048,0,10.1162,10.1419,10.0754,10.1076,0,11.5682,11.5742,11.5021,11.5629,0,7.7569,7.7572,7.7555,7.7568,0,5131.399902,5133.399902,5093,5104.399902,877891000,2629.389893,2639.939941,2621.439941,2627.469971,9701800,3824.110107,3855.070068,3822.949951,3839.969971,84350200,11.79,12.93,11.74,12.27,0,7970.830078,7999.5,7933.939941,7966.120117,175953900,14447.29004,14478.79981,14412.05957,14450.05957,102100000,2711.850098,2711.850098,2711.850098,2711.850098,0,721.349976,725.22998,721.080017,722.950012,162523600,23133,23262.01953,22879.17969,22890.59961,1564247400,58542,58709,58113,58209,3805000,44019.26172,44019.53906,43731.69141,43965.41016,359055200,4527.490234,4527.490234,4502.160156,4506.319824,0,0,0,0,0,0,2006.839966,2007.439941,1990.170044,1993.339966,390200,3362.340088,3416.929932,3362.23999,3386.48999,0,1501.410034,1501.410034,1499.380005,1499.73999,0,3244.850098,3249.780029,3229.919922,3242.320068,1673740000,5944.600098,5952,5893.649902,5914.100098,115900,12433.59961,12461.96973,12314.80957,12314.80957,306500,9080.450195,9093.629883,9041.320313,9059.959961,3274910000,941.280029,942.75,938.219971,940.26001,32749100,1556.219971,1556.77002,1548.23999,1552.47998,3274910000,5120.799805,5121.799805,5079.899902,5092.399902,0,19675.81055,19697.83984,19505.75,19564.91992,7600,4378.759766,4378.759766,4340.529785,4341.149902,52059200,12879.90039,12904.7002,12853.90039,12878.59961,211006000,2309.157959,2333.285889,2264.829102,2286.60498,117600,8039,8063.22998,7986.589844,7994.709961,2738000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3/13/2013,31.799999,32.099998,30.9,31.1,2922548,34.599998,34.599998,33.5,33.900002,31644955,26.9,26.9,26.5,26.549999,8758227,22.549999,22.700001,21.9,22.1,49453987,10.925,10.925,10.675,10.725,10221454,84,84.199997,83.050003,83.150002,18694578,6.90769,6.90769,6.69231,6.73077,100692363,21,21,19.860001,20.35,18982469,21.1,21.6,20.299999,20.4,7918077,10.58,10.66,10.32,10.38,13411615,52.900002,53,52.25,52.700001,3877172,67,67,65.900002,66.300003,6220113,14.64,14.72,14.42,14.44,53208831,31.15,31.35,30.700001,31.15,6854459,30.5,30.5,29.549999,30.35,5335988,32.039501,32.2258,31.5739,31.822201,5436500,76.865997,76.865997,75.463997,75.8508,1568439,5.45,5.49,5.37,5.37,256020955,8.32,8.32,8.01,8.02,61457447,13.4803,13.5367,13.1602,13.1978,21582563,31.450001,31.950001,30.825001,31.049999,38859890,71.699997,72.300003,70.800003,71,3227684,36.299999,36.700001,35.200001,35.799999,7647349,14.08,14.2,13.24,13.4,14578969,114,114.199997,110.099998,111.599998,8674628,56.400002,56.400002,55,55.639999,19525520,31.450001,31.799999,30.700001,31.1,3573563,13.8776,13.9397,13.5361,13.6292,14176572,0,0,0,0,0,0,0,0,0,0,8.0045,8.0198,7.9746,7.99,0,10.1049,10.1354,10.024,10.053,0,11.5577,11.623,11.5496,11.5745,0,7.7568,7.7591,7.756,7.7588,0,5102,5113.899902,5043.799805,5043.799805,1058871200,2629.969971,2632.669922,2614.679932,2632.040039,9278800,3834.439941,3839.98999,3817.560059,3836.040039,83695200,12.18,12.55,11.79,11.83,0,7964.77002,7978.839844,7942.370117,7970.910156,368771700,14450.05957,14472.79981,14411.66016,14455.28027,83920000,2704.72998,2704.72998,2704.72998,2704.72998,0,722.289978,723.460022,719.530029,722.950012,166459800,22901.11914,22901.11914,22487.33008,22556.65039,1821517600,58204,58411,57286,57386,4536800,43972.75,43976.76172,43274.98828,43278.10938,467366400,4506.97998,4510.560059,4472.740234,4480.399902,0,4850.769043,4868.903809,4815.851074,4835.438965,0,1994.790039,1999.72998,1988.189941,1999.72998,353000,3392.530029,3462.23999,3377.439941,3461.189941,0,1495.72998,1496.680054,1494.949951,1495.880005,0,3243.040039,3251.449951,3230.620117,3245.120117,1577280000,5884.799805,5893.850098,5842.25,5851.200195,116700,12252.29004,12339.4502,12234.48047,12239.66016,195900,9053.80957,9066.980469,9024.269531,9057.019531,3073830000,940.070007,944.609985,938.570007,943.900024,30738300,1552.47998,1556.390015,1548.25,1554.52002,3073830000,5089.700195,5103.399902,5032.200195,5032.200195,0,19511.9707,19511.9707,19338.51953,19362.55078,8200,0,0,0,0,0,12873.5,12878.59961,12725.79981,12744.09961,169066900,2282.169922,2286.329102,2253.249023,2263.968018,91000,8018.899902,8047.560059,7962.419922,7995.509766,2224400,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1
3/14/2013,30.549999,31.35,30.5,31,2704634,34.049999,34.049999,33.549999,34,21286152,26.65,27,26.200001,27,15931619,21.950001,22.299999,21.700001,22.200001,48301914,10.575,10.875,10.575,10.65,8280000,83.400002,84.599998,82.599998,83.349998,26447743,6.65385,6.75385,6.61538,6.73846,116903326,19.98,20.6,19.68,20.5,12759461,20.4,20.9,19.959999,20.700001,7535745,10.3,10.34,10.12,10.24,15466624,52.400002,53.099998,52.299999,52.950001,2703195,66.050003,66.599998,65.949997,66.599998,6158980,14.5,14.7,14.38,14.52,64373996,30.799999,31.1,30.5,31.049999,6739700,30.4,30.4,29.4,29.75,6362435,31.356501,31.356501,30.4562,30.7666,17266411,74.932198,76.044098,74.642197,75.173897,2928269,5.37,5.44,5.3,5.43,314188194,7.9,8,7.63,7.95,88556698,12.746,13.1037,12.3694,13.0849,28025588,31.125,31.174999,30.75,30.950001,45009276,70.599998,72.150002,70.25,72,2776519,35.700001,36.099998,35.200001,35.799999,7800103,13.08,13.34,12.94,13.3,11718939,108.300003,108.5,107,107.900002,16572885,55.639999,55.639999,54.799999,55.16,29099890,30.799999,31.549999,30.549999,31.549999,2937286,13.505,13.8776,13.443,13.8776,21635810,0,0,0,0,0,0,0,0,0,0,7.9876,8.0729,7.9787,8.0539,0,10.0537,10.1112,10.0151,10.0881,0,11.5744,11.7307,11.5683,11.7025,0,7.7581,7.7591,7.7564,7.7583,0,5043.799805,5129.299805,5043.799805,5129.299805,1949068400,2638.070068,2650.51001,2637.290039,2647.689941,12103800,3855.300049,3871.580078,3849.689941,3871.580078,119993400,11.7,11.75,11.05,11.3,0,8013.25,8060.259766,8011.220215,8058.370117,280674100,14455.28027,14539.29004,14455.28027,14539.13965,117390000,2744.699951,2744.699951,2744.699951,2744.699951,0,725.679993,729.340027,724.809998,729.340027,232951600,22484.25,22655.88086,22305.53906,22619.17969,1927863000,57386,57850,56722,57281,4581200,43278.10938,43644.21094,43035.03125,43348.51953,454178800,4486.410156,4496.470215,4442.830078,4449.779785,0,4830.276855,4830.394043,4757.354004,4786.367188,0,2000.069946,2002.130005,1978.569946,2002.130005,331000,3466.48999,3499.25,3459.090088,3499.25,0,1498.829956,1502.52002,1498.180054,1502.52002,0,3253,3258.929932,3250.23999,3258.929932,1651650000,5845.950195,5920.149902,5791.75,5908.950195,149000,12332.16016,12395.73047,12248.65039,12381.19043,171500,9077.009766,9128.889648,9076.419922,9127.959961,3459260000,945.429993,953.070007,945.429993,953.070007,34592600,1554.52002,1563.319946,1554.52002,1563.22998,3459260000,5032.200195,5120.200195,5032.200195,5120.200195,0,19367.25977,19604.69922,19179.33008,19570.43945,11200,4381.100098,4400.22998,4378.370117,4387.060059,109366400,12751.59961,12816.79981,12736.09961,12799.90039,201652800,2255.774902,2276.220947,2253.310059,2270.2771,80200,8002.419922,8002.709961,7946.290039,7951.759766,2150200,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3/15/2013,31.65,31.9,30.85,30.950001,3487274,34.5,34.849998,34.099998,34.5,44707880,26.9,27,26.4,26.450001,15216472,22.200001,22.450001,21.75,21.950001,50015933,10.675,10.825,10.625,10.825,9685848,84.050003,84.099998,82.300003,82.550003,31411502,6.71538,6.81538,6.59231,6.69231,195805259,20.299999,20.299999,19.139999,19.4,26902385,20.1,20.6,20.1,20.200001,6263996,10.26,10.3,9.96,9.97,17912157,53,53.799999,53,53.5,3048407,66.900002,67,66.199997,66.550003,6958667,14.46,14.76,14.4,14.66,136949278,31,31.299999,30.65,30.9,8776541,29.85,29.85,29.200001,29.65,12998228,30.7356,31.2323,29.8974,30.1147,20387446,75.754097,76.769302,72.660103,72.901802,12806197,5.42,5.47,5.32,5.41,386269032,8.05,8.05,7.71,7.73,52386679,12.8401,12.9907,12.4259,12.4824,44851494,30.775,31.525,30.6,30.65,48465998,72.800003,72.800003,70.75,70.900002,4520195,36.099998,36.099998,35.25,35.549999,10150921,13.1,13.28,13,13.18,13421171,108.300003,109.300003,105.199997,106.199997,24338680,54.919998,55.599998,54.48,54.84,87654810,31.9,32.200001,31.299999,31.4,9531944,13.8776,14.0949,13.7844,13.8465,38978550,0,0,0,0,0,0,0,0,0,0,8.0553,8.0854,8.0361,8.0812,0,10.0864,10.1712,10.0833,10.1503,0,11.6994,11.7763,11.6882,11.7312,0,7.7581,7.7622,7.757,7.7611,0,0,0,0,0,0,2644.919922,2646.030029,2625.310059,2628.629883,24259400,3867.090088,3869.139893,3829.72998,3844.030029,198658000,11.52,11.99,11.21,11.3,0,8074.029785,8074.470215,7996.950195,8042.850098,311603800,14539.13965,14539.13965,14470.5,14514.11035,407770000,2725.719971,2725.719971,2725.719971,2725.719971,0,728.880005,728.880005,721.97998,724.200012,388149200,22705.91992,22799.66992,22494.03906,22533.10938,2906999600,57275,57532,56805,56869,5182400,43348.51953,43389.30078,42604.98828,42605.05078,659465400,4452.689941,4453.319824,4408.609863,4409.430176,0,4803.580078,4854.528809,4803.580078,4819.324219,0,2009.709961,2009.709961,1985.910034,1986.5,307400,3500.429932,3523.709961,3484.129883,3488.76001,0,1495.709961,1497.900024,1494.579956,1496.569946,0,3260.459961,3260.620117,3242.649902,3249.070068,2305230000,5914.899902,5945.649902,5861,5872.600098,152200,12437.67969,12560.9502,12434.46973,12560.9502,251000,9112.070313,9128.769531,9091.049805,9116.620117,5175850000,953.5,954,949.47998,952.47998,51758500,1563.209961,1563.619995,1555.73999,1560.699951,5175850000,0,0,0,0,0,19570.00977,19673.16016,19383.13086,19427.56055,10200,0,0,0,0,0,12795.2002,12866,12790,12830,344798800,2269.314941,2312.077881,2250.004883,2278.400879,116400,7989.669922,7999.919922,7924.939941,7927.490234,2530400,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
3/18/2013,30.75,31.15,30.35,31.15,2427267,34,34,33.150002,33.349998,38221257,25.799999,26.299999,25.799999,26.200001,16135519,21.450001,21.65,21.049999,21.1,50679758,10.825,10.95,10.775,10.8,8106562,81.349998,81.949997,80.849998,81,29179439,6.6,6.69231,6.6,6.63077,85172874,18.940001,19.959999,18.82,19.82,20653561,19.860001,21.200001,19.620001,20.950001,12944621,9.8,9.92,9.76,9.83,11885364,53.099998,53.299999,52.200001,52.5,1499864,66.349998,66.599998,66,66.150002,5457744,14.56,14.56,14.34,14.46,88693982,30.35,30.799999,30,30.299999,8806919,29.85,29.85,28.4,28.75,7743766,29.990499,30.549299,29.68,30.1457,15891366,73.433601,74.932198,72.660103,74.448799,4368263,5.3,5.35,5.23,5.27,307276821,7.6,7.65,7.46,7.52,55435301,12.3694,12.3694,11.9552,12.2753,29357512,29.325001,30.299999,29.275,30.225,26110358,71.25,71.599998,70.650002,71.25,3473325,34.75,35.099998,33.950001,34.150002,14728255,13.06,13.06,12.62,12.68,11490138,105.300003,105.900002,104.300003,105.199997,10319764,54.639999,54.720001,52.599998,52.639999,45530670,31.25,31.4,30.549999,31,3716874,13.9707,14.0328,13.7844,13.8776,21007959,0,0,0,0,0,0,0,0,0,0,8.0302,8.0806,8.0249,8.0742,0,10.0229,10.0876,9.9949,10.055,0,11.7348,11.7535,11.6945,11.7257,0,7.7601,7.7621,7.7592,7.762,0,5034.899902,5069.799805,5004,5004.399902,856059400,2580.540039,2624.25,2580.540039,2618.959961,12794800,3768.070068,3832.02002,3761.219971,3825.469971,122589000,13.47,13.64,12.57,13.36,0,7924.040039,8020.910156,7901.939941,8010.700195,130362700,14514.11035,14521.58984,14404.20996,14452.05957,119640000,2705.469971,2705.469971,2705.469971,2705.469971,0,712.73999,723.919983,711.799988,722.98999,221809400,22185.32031,22185.32031,21997.7207,22083.35938,2245928400,56869,57152,56139,56973,3741000,0,0,0,0,0,4411.72998,4411.75,4381.27002,4404.089844,0,4812.164063,4822.201172,4782.000977,4802.826172,0,1974.709961,1982.920044,1968.180054,1968.180054,304200,3487.129883,3489.25,3443.26001,3446.550049,0,1461.880005,1464.550049,1461.359985,1462.560059,0,3215.709961,3249.370117,3211.100098,3237.590088,1550510000,5816.75,5850.200195,5814.350098,5835.25,102700,12365.44043,12373.16992,12220.62988,12220.62988,195900,9041.860352,9086.599609,9017.790039,9045.44043,3164560000,952.460022,952.460022,941.440002,947.200012,31645600,1560.699951,1560.699951,1545.130005,1552.099976,3164560000,5023.100098,5057.399902,4987.399902,4987.399902,0,19282.63086,19345.41992,19232.23047,19293.19922,7400,4341.02002,4354.47998,4334.890137,4345.040039,170827400,12788.90039,12830,12759.09961,12781.79981,196871800,2267.287109,2276.050049,2239.214111,2240.016113,93200,7886.689941,7888.160156,7807.609863,7811.339844,2031400,-1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1
3/19/2013,30.950001,31.1,30.5,30.65,3164000,33,33.700001,33,33.400002,23379723,26.200001,26.4,26.1,26.299999,11113448,21.200001,21.450001,20.799999,21,45157709,10.775,11.2,10.775,10.875,8852600,81.5,81.550003,80.099998,80.349998,28686718,6.73077,6.78462,6.66154,6.67692,89084076,20,20.1,19.620001,19.9,9069583,21.200001,22.9,21.15,22.65,20290519,9.88,10.18,9.86,9.91,7114843,52.5,53.5,52.5,53.150002,2498729,66.5,67,66.199997,66.75,4373193,14.54,14.6,14.22,14.28,74339217,30.9,31.950001,30.700001,31.700001,17045444,28.25,29.25,28.25,29.200001,6644687,29.9594,30.518299,29.9594,30.238899,6449100,75.173897,75.319,72.515099,73.578598,2984157,5.24,5.3,5.19,5.2,283964345,7.47,7.73,7.35,7.73,64111096,12.4636,12.5389,12.2377,12.2753,12380220,30.200001,30.325001,29.4,29.775,43687834,71.449997,72.900002,71.449997,72.800003,2680070,34.650002,36.349998,34.650002,36,23331175,12.74,12.84,12.62,12.66,5299350,105.099998,107.199997,105.099998,106.300003,6050566,53.68,53.720001,51.400002,51.84,40917270,30.75,31.15,30.35,30.75,2079341,13.9707,14.0949,13.8155,14.0328,24121215,0,0,0,0,0,0,0,0,0,0,8.0691,8.08,8.0301,8.047,0,10.0599,10.0654,9.9672,9.9922,0,11.724,11.7535,11.694,11.7192,0,7.7615,7.7631,7.759,7.7622,0,5004.399902,5004.399902,4956.399902,4982.600098,866902600,2618.080078,2624.580078,2592.879883,2597.399902,11270400,3813.370117,3819.370117,3763.98999,3775.75,126794800,13.03,15.4,12.92,14.39,0,7980.540039,8000.970215,7919.450195,7947.790039,154894700,14452.05957,14514.33984,14382.08984,14455.82031,122170000,2671.959961,2671.959961,2671.959961,2671.959961,0,721.539978,721.98999,714.890015,716.640015,236139400,22138.09961,22218.84961,22030.66016,22041.85938,1655008800,56973,57038,56100,56361,3828800,42632.46094,42885.41016,41881.30859,42060.60938,335554200,4430.97998,4432.660156,4420.959961,4431.040039,0,4815.595215,4840.661133,4812.874023,4822.626953,6048449600,1978.410034,1989.459961,1973.22998,1978.560059,326800,3446.120117,3446.120117,3386.030029,3419.26001,0,1448.839966,1450.109985,1442.680054,1445.339966,0,3246.699951,3252.600098,3205.419922,3229.100098,1690680000,5859.5,5863.600098,5724.299805,5745.950195,182300,12405.61035,12491.16016,12401.12012,12468.23047,165200,9059.679688,9073.599609,8968.389648,9017.660156,3796210000,948.51001,950.789978,936.72998,942.849976,37962100,1552.099976,1557.25,1538.569946,1548.339966,3796210000,4987.399902,4988.100098,4937.5,4967.399902,0,19345.91016,19378.60938,18939.4707,19008.09961,12600,0,0,0,0,0,12780.79981,12826.29981,12752.09961,12773.90039,174528800,2244.264893,2261.313965,2232.022949,2257.434082,87600,7843.470215,7863.77002,7823.810059,7838.470215,1804200,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1
3/20/2013,30.799999,32.25,30.75,32.099998,3876986,33.349998,33.700001,33.150002,33.400002,29902831,26.35,26.75,26.1,26.5,14843770,20.9,21.700001,20.799999,21.6,31491271,11,11.025,10.75,10.775,7153902,80.349998,81.599998,80.349998,81.449997,17782736,6.80769,6.80769,6.69231,6.78462,92040555,20,20.85,19.620001,20.700001,13474470,22.65,23.450001,22.6,23.4,15499588,9.92,10.18,9.92,10.16,9529257,53.150002,53.549999,52.849998,53.200001,1915106,66.800003,66.900002,66.5,66.849998,5627638,14.28,14.48,14.24,14.44,43901955,32.200001,32.799999,31.950001,32.200001,19234150,28.85,29.25,28.6,29,8144585,30.0215,30.6735,30.0215,30.3631,9856600,72.611702,74.932198,72.611702,74.883904,1673963,5.21,5.36,5.2,5.34,349419450,7.75,7.81,7.64,7.78,76664182,12.1623,12.4259,12.1623,12.2565,12460686,29.75,30.450001,29.5,30.174999,23443988,72.900002,72.900002,71,71.150002,3434241,37.799999,37.950001,37,37.799999,28516990,12.66,12.82,12.62,12.7,6343436,105.300003,107.199997,105.099998,105.599998,11169919,51.599998,53,51.240002,52.560001,31602555,30.299999,30.75,30.299999,30.549999,2787678,13.9086,14.0639,13.7224,13.7534,23308501,0,0,0,0,0,0,0,0,0,0,8.04,8.0777,8.0352,8.0572,0,9.9835,10.0741,9.9764,10.039,0,11.7143,11.7882,11.6612,11.7219,0,7.7617,7.763,7.7607,7.7626,0,4982.600098,5012.299805,4964.5,4976.799805,1112814700,2601.939941,2620.649902,2601.939941,2617.389893,12230000,3798.120117,3834.879883,3785.810059,3829.560059,105949800,13.18,13.18,12.3,12.67,0,7995.589844,8030.459961,7972.209961,8001.970215,122106300,14455.82031,14546.82031,14455.82031,14511.73047,121240000,2708.899902,2708.899902,2708.899902,2708.899902,0,719.909973,724.630005,718.669983,723.929993,205708600,21990.03906,22302.5,21975.90039,22256.43945,1771354000,56361,56396,55831,56030,4179200,42047.26953,42509.85156,41974.85156,42497.96875,387862800,4434.75,4459.919922,4433.859863,4457.200195,0,4835.308105,4843.387207,4805.494141,4831.5,6745599200,1969.189941,1978.170044,1959.400024,1959.410034,332800,3418.209961,3485.129883,3418.209961,3485.129883,0,1458.23999,1461.359985,1457.930054,1458.790039,0,3251.909912,3257.98999,3240.899902,3254.189941,1599120000,5740.549805,5745.299805,5682.299805,5694.399902,187600,0,0,0,0,0,9050.110352,9094.269531,9050.110352,9081.089844,3349090000,946.640015,951.950012,946.640015,951.950012,33490900,1548.339966,1561.560059,1548.339966,1558.709961,3349090000,4967.299805,4998.899902,4947.799805,4959.399902,0,19026.46094,19028.08984,18836.76953,18884.18945,11000,4349.430176,4358.700195,4332.370117,4342.5,71921000,12816.29981,12828.59961,12776,12826.59961,190046000,2257.737061,2317.860107,2257.419922,2317.375,131200,7834.72998,7844.540039,7786.560059,7798.029785,1954200,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,-1,-1
